target,in_tradock,in_bioscore,tradock_spearman,bioscore_spearman,delta_spearman,tradock_pearson,bioscore_pearson,delta_pearson,tradock_top20_spearman,bioscore_top20_spearman,delta_top20_spearman,tradock_auc_pos,bioscore_auc_pos,delta_auc_pos,tradock_auc_any,bioscore_auc_any,delta_auc_any,tradock_auc_med,bioscore_auc_med,delta_auc_med,tradock_auc_high,bioscore_auc_high,delta_auc_high,tradock_auc_dockq,bioscore_auc_dockq,delta_auc_dockq,tradock_success@1,bioscore_success@1,delta_success@1,tradock_success@2,bioscore_success@2,delta_success@2,tradock_success@5,bioscore_success@5,delta_success@5,tradock_success@10,bioscore_success@10,delta_success@10,tradock_success@100,bioscore_success@100,delta_success@100,tradock_success_any@1,bioscore_success_any@1,delta_success_any@1,tradock_success_any@2,bioscore_success_any@2,delta_success_any@2,tradock_success_any@5,bioscore_success_any@5,delta_success_any@5,tradock_success_any@10,bioscore_success_any@10,delta_success_any@10,tradock_success_any@100,bioscore_success_any@100,delta_success_any@100,tradock_hitrate@1,bioscore_hitrate@1,delta_hitrate@1,tradock_hitrate@2,bioscore_hitrate@2,delta_hitrate@2,tradock_hitrate@5,bioscore_hitrate@5,delta_hitrate@5,tradock_hitrate@10,bioscore_hitrate@10,delta_hitrate@10,tradock_hitrate@100,bioscore_hitrate@100,delta_hitrate@100
S-T092.1,1,1,-0.42809515338336684,-0.1415020009012623,-0.28659315248210454,,-0.011445789492376669,,,0.39127174357061095,,0.23471800067544746,0.5294767870302137,-0.29475878635476627,,0.43637077769049487,,,0.3685787671232877,,,,,,0.43637077769049487,,0.0,1.0,-1.0,0.0,1.0,-1.0,0.0,1.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,0.5,,,0.6,,,0.8,,,0.64,
S-T093.1,1,1,0.17475903234418896,-0.26875670607178004,0.44351573841596903,,-0.2929754427108892,,,0.11508086560356438,,0.4442829457364341,0.2601744186046512,0.18410852713178294,,0.18890200708382524,,,0.29032258064516125,,,,,,0.2174586776859504,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,1.0,,,0.0,,,0.0,,,0.0,,,0.1,,,0.8,
S-T094.1,1,1,0.4964301839990095,-0.2173559747117385,0.713786158710748,,-0.16990072581788662,,,0.4723580627388133,,0.7802197802197802,0.36904761904761907,0.41117216117216115,,0.33409312927385215,,,0.865546218487395,,,,,,0.36904761904761907,,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,,0.0,,,0.0,,,0.0,,,1.0,,,1.0,,,0.0,,,0.0,,,0.0,,,0.2,,,0.31,
S-T096.1,1,1,0.05539849294349671,0.0009700466686744337,0.05442844627482228,,0.034493251282713626,,,-0.45563909774436084,,0.3246753246753247,0.14473684210526316,0.1799384825700615,,0.3807947019867549,,,,,,,,,0.3807947019867549,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,1.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.01,
S-T097.1,1,1,0.0038455691953497347,-0.2185607663676335,0.22240633556298323,,-0.04638828091028568,,,-0.13233082706766916,,0.2506038647342995,0.5078502415458936,-0.2572463768115941,,0.5568181818181819,,,0.3172413793103448,,,,,,0.5568181818181819,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,0.0,,,1.0,,,1.0,,,1.0,,,0.0,,,0.0,,,0.2,,,0.2,,,0.12,
S-T098.1,1,1,0.17012688772074225,-0.028319726693106412,0.19844661441384867,,0.0025753850061697825,,,0.05207584247794852,,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,
S-T099.1,1,1,-0.16554577577108265,0.07111786767103005,-0.23666364344211271,,0.05535569970079374,,,-0.040662696716141415,,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,
S-T100.1,1,1,0.0,-0.266032833635856,0.266032833635856,,-0.23712908904524443,,,0.6812030075187969,,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,
S-T101.1,1,1,-0.043090917171656425,-0.20565571460912602,0.1625647974374696,,-0.10742420243469886,,,0.11587663174975786,,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,
S-T104.1,1,1,-0.37976326949327377,0.05589912292786966,-0.4356623924211434,,0.1667974132150141,,,0.370709122910776,,0.3371428571428571,0.5533333333333333,-0.21619047619047627,,0.5713622650266883,,,0.5713622650266883,,,0.5131135531135531,,,0.5533333333333333,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,,0.0,,,0.0,,,1.0,,,1.0,,,1.0,,,0.0,,,0.0,,,0.4,,,0.5,,,0.85,
S-T105.1,1,1,0.042799887636621584,0.018671896130261715,0.02412799150635987,,-0.20616465897580274,,,0.039939815704892315,,0.8526845637583893,0.24429530201342284,0.6083892617449664,,0.24429530201342284,,,0.40478103656086784,,,0.6008039579468152,,,0.24429530201342284,,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,,0.0,,,0.0,,,1.0,,,1.0,,,1.0,,,0.0,,,0.0,,,0.2,,,0.3,,,0.83,
S-T107.1,1,1,0.3403903528491003,-0.30831313146599876,0.648703484315099,,-0.1313113694831432,,,0.04962406015037594,,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,
S-T110.1,1,1,0.12655136481314136,0.16721403034606847,-0.040662665532927106,,0.4650756373409877,,,-0.10151806472455664,,0.5873015873015873,0.591952111739275,-0.004650524437687653,,0.8595965103598691,,,0.5528481012658228,,,,,,0.8595965103598691,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,0.97,
S-T113.1,1,1,0.07608486265030563,0.257385928754644,-0.18130106610433838,,0.22206484364952853,,,0.49022556390977434,,0.0,,,,0.7753164556962026,,,,,,,,,0.7148387096774194,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,,,1.0,,,1.0,,,0.0,,,0.0,,,0.0,,,0.1,,,0.05,
S-T116.1,1,1,0.0006724609687853389,0.126520450240804,-0.12584798927201865,,-0.036871936010877134,,,0.18742955116228144,,0.30744932877072917,0.3685180310608055,-0.06106870229007633,,,,,,,,,,,0.4591194968553459,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.01,
S-T117.1,1,1,-0.10177812529208428,0.16263420692925784,-0.26441233222134214,,0.21895161998792706,,,-0.28700615866451945,,0.47450000000000003,0.7207482993197278,-0.2462482993197278,,,,,,,,,,,0.5332167832167832,,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.23,
S-T117.2,1,1,-0.14173739493715962,0.044374681066647846,-0.18611207600380747,,0.04495361398262404,,,-0.06747770669203405,,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,
S-T117.3,1,1,-0.6782677406935916,0.16415466070965526,-0.8424224014032469,,0.22669569713228507,,,-0.03507783240267842,,0.03546558704453442,0.711166253101737,-0.6757006660572026,,,,,,,,,,,0.5883771929824562,,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,1.0,-1.0,0.0,1.0,-1.0,1.0,1.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.2,,,0.1,,,0.33,
S-T117.4,1,1,-0.029579457492795384,0.1290213638384915,-0.1586008213312869,,0.16218631745944131,,,0.371375423153827,,0.26415094339622647,0.9528301886792453,-0.6886792452830188,,0.923076923076923,,,,,,,,,0.923076923076923,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,1.0,-1.0,,0.0,,,0.0,,,1.0,,,1.0,,,1.0,,,0.0,,,0.0,,,0.2,,,0.2,,,0.03,
S-T119.1,1,1,0.37698600051073006,-0.017654119260865846,0.3946401197715959,,0.027071735599280427,,,-0.22926197826734748,,0.7268048407288914,0.49198312236286923,0.23482171836602217,,0.5098619329388561,,,0.3035714285714286,,,,,,0.499151103565365,,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,,0.0,,,0.0,,,1.0,,,1.0,,,1.0,,,0.0,,,0.0,,,0.4,,,0.4,,,0.57,
S-T120.1,1,1,0.04614739082983968,0.3668140912698186,-0.3206667004399789,,0.11255065852242273,,,-0.4189545237985971,,0.8511488511488511,0.4225774225774226,0.4285714285714285,,0.45071428571428573,,,0.5328798185941043,,,,,,0.45071428571428573,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,1.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.08,
S-T121.1,1,1,0.015221947564984248,-0.15885729663936574,0.17407924420434998,,-0.09393426619846677,,,-0.3048552940591325,,0.4161490683229814,0.41338854382332635,0.002760524499655026,,0.40792003075740096,,,0.0650887573964497,,,,,,0.4331140350877193,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,1.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.09,
S-T122.1,1,1,0.01563885796152806,-0.038325425011828326,0.053964282973356384,,-0.08851236565029572,,,-0.25197444429538607,,0.24796195652173914,0.5594262295081966,-0.3114642729864575,,0.667816091954023,,,0.7896907216494844,,,,,,0.436887673729779,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,1.0,0.0,,0.0,,,0.0,,,0.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,0.9,,,0.61,
S-T123.1,1,1,-0.15336747619334715,0.11479779604169134,-0.2681652722350385,,0.07197721890193783,,,-0.2244825073019076,,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,
S-T124.1,1,1,-0.23574034955139936,0.6500316868153221,-0.8857720363667214,,0.21348618259115856,,,-0.43512061652435113,,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,
S-T125.1,1,1,0.09295688890612952,0.5374857098054527,-0.4445288208993232,,0.5064623451453544,,,0.34586466165413526,,0.5765582655826558,0.8735772357723577,-0.2970189701897019,,0.8631507775524002,,,0.8889798145117295,,,0.7633136094674555,,,0.8631507775524002,,0.0,1.0,-1.0,0.0,1.0,-1.0,0.0,1.0,-1.0,0.0,1.0,-1.0,1.0,1.0,0.0,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,0.75,
S-T125.2,1,1,0.13575764504633092,-0.2189407075876737,0.3546983526340046,,-0.08042476875514916,,,-0.44394293982050087,,0.7291176470588235,0.5473529411764706,0.18176470588235294,,0.6236190476190476,,,0.5473529411764706,,,0.39759887005649713,,,0.6236190476190476,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,0.8,,,0.9,,,0.94,
S-T125.3,1,1,0.1059483702962887,-0.06959297120306018,0.17554134149934889,,0.03638969017364849,,,-0.1731589912876425,,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,
S-T125.4,1,1,-0.08664120302984299,0.5103922309260663,-0.5970334339559094,,0.3609645860465853,,,0.36356816550755794,,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,
S-T131.1,1,1,-0.027374383487939913,-0.05458907084813123,0.027214687360191316,,-0.12814836227535173,,,-0.08485091976977868,,0.5766666666666667,0.27555555555555555,0.3011111111111111,,0.2532588454376164,,,0.30219780219780223,,,,,,0.2532588454376164,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,1.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.01,
S-T132.1,1,1,0.13482037581997777,-0.033440627728420484,0.16826100354839826,,-0.04287429653357001,,,-0.28614490281729144,,0.7887700534759359,0.2032085561497326,0.5855614973262033,,0.30246913580246915,,,0.18085106382978722,,,,,,0.3225138121546961,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,,0.0,,,0.0,,,0.0,,,0.0,,,1.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.01,
S-T133.1,1,1,0.39272365079021104,-0.600643300548603,0.9933669513388141,,-0.48102164746116816,,,-0.47855544021328567,,0.664092266501905,0.21697044588610853,0.4471218206157965,,0.22276621787025708,,,0.30571799870045485,,,,,,0.23113015095879239,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,1.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.22,
S-T136.1,1,1,0.6641854407315965,0.44190500899298846,0.222280431738608,,0.5113091171246754,,,0.3130173948564887,,0.9703836215464123,0.8984833164812942,0.07190030506511813,,0.7698924731182796,,,0.7027889784946236,,,,,,,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,
S-T136.2,1,1,0.3706582089814852,0.48985598136518693,-0.11919777238370172,,0.5051143132285674,,,0.07680731601937822,,0.6319196048373361,0.7066939192641799,-0.07477431442684379,,0.7885714285714286,,,0.7122252747252746,,,,,,0.7112526539278132,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,0.99,
S-T136.3,1,1,-0.11837497374205064,0.39556823892117904,-0.5139432126632297,,0.36662741546917,,,0.0203543867205419,,0.31604837056773927,0.6575117852018857,-0.3414634146341464,,0.7655411255411254,,,0.7067488866050017,,,,,,0.5625,,0.0,1.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,0.98,
S-T138.1,1,1,-0.31423377290871957,-0.3688098690816687,0.05457609617294912,,-0.16844086799930552,,,0.46757377146630075,,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,
S-T138.2,1,1,0.3208366418502642,0.47015573342316497,-0.14931909157290074,,0.12429737726008491,,,-0.38792729034297874,,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,
S-T140.1,1,1,-0.08776624750407477,-0.17159882171951601,0.08383257421544124,,-0.2552858167636549,,,0.13855437399574114,,0.4831111111111111,0.2808219178082192,0.2022891933028919,,0.26675496688741723,,,0.38050964187327824,,,,,,0.29102564102564105,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,1.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.81,
S-T141.1,1,1,-0.00716977152365941,0.3465736016656878,-0.3537433731893472,,0.2561268965172568,,,0.5723178178650822,,0.40912576687116564,0.8132668711656441,-0.40414110429447847,,0.6956521739130435,,,,,,,,,0.6956521739130435,,0.0,1.0,-1.0,0.0,1.0,-1.0,0.0,1.0,-1.0,0.0,1.0,-1.0,1.0,1.0,0.0,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,0.5,,,0.2,,,0.1,,,0.18,
S-T142.1,1,1,-0.09236950962488354,-0.13031441524178258,0.03794490561689905,,-0.07932096946537326,,,-0.020369789209859542,,0.33106447343543205,0.4027830728173846,-0.07171859938195257,,0.3764814814814815,,,0.422108575924469,,,,,,0.3764814814814815,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,1.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.21,
S-T143.1,1,1,0.54672148609641,0.18503552011165006,0.36168596598476,,0.24655230483606505,,,0.8598351890799428,,0.795974257154594,0.5549774065452554,0.24099685060933862,,0.5277263007840343,,,0.5525839793281654,,,0.7573839662447257,,,0.5277263007840343,,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,,0.0,,,0.0,,,1.0,,,1.0,,,1.0,,,0.0,,,0.0,,,0.2,,,0.4,,,0.67,
S-T144.1,1,1,-0.22291500320099628,-0.47428271319103216,0.2513677099900359,,-0.5435158361781481,,,0.26339742666242183,,0.40696278511404566,0.19346246973365616,0.2135003153803895,,0.17857142857142858,,,0.262987012987013,,,,,,0.16916322314049587,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,1.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.71,
S-T146.1,1,1,-0.2619454532784542,-0.05940781800766838,-0.20253763527078583,,-0.08086384719160003,,,0.6841105406438407,,0.2720588235294118,0.4065855404438081,-0.13452671691439633,,0.5697064989517819,,,0.29585798816568043,,,,,,0.45637254901960783,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,1.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.28,
S-T146.2,1,1,-0.2702930707714972,0.05034779416290698,-0.3206408649344042,,-0.06645558703024676,,,-0.40572099629104297,,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,
S-T146.3,1,1,-0.06424854749921345,-0.05547674795493317,-0.008771799544280284,,-0.11598255239020884,,,-0.5273512095441415,,0.3898467432950191,0.2620481927710843,0.1277985505239348,,0.33160173160173156,,,,,,,,,0.33160173160173156,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,1.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.02,
S-T151.1,1,1,0.5783114822204458,0.758791780760929,-0.1804802985404832,,0.6618050589331672,,,-0.30280022916826344,,0.8122312470138557,0.8998248128682911,-0.08759356585443534,,0.908825910931174,,,0.9075126262626263,,,0.9058008658008658,,,0.9061145883485796,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,0.8,,,0.9,,,0.81,
S-T151.2,1,1,0.1779194878981607,0.3125449175947885,-0.13462542969662777,,-0.060344927093351396,,,-0.39217187211063703,,0.7612179487179487,0.3766025641025641,0.3846153846153846,,0.19496855345911945,,,,,,,,,0.40552016985138,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.2,,,0.1,,,0.01,
S-T151.3,1,1,-0.4128657132121204,0.10605237129273647,-0.5189180845048569,,0.07530153105616859,,,0.3626096300955798,,0.19578125,0.7067187500000001,-0.5109375,,0.12658227848101267,,,,,,,,,0.7473460721868366,,0.0,1.0,-1.0,0.0,1.0,-1.0,0.0,1.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.03,
S-T151.4,1,1,-0.3358273637179873,0.19809231138350858,-0.5339196751014958,,0.2782371981394312,,,0.5351904051260326,,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,
S-T151.5,1,1,0.20066182940960298,0.05292866074504818,0.1477331686645548,,-0.02351097433848778,,,-0.119683930260252,,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,
S-T152.1,1,1,-0.4215475365702678,0.16841929510981218,-0.5899668316800799,,0.14555404652617537,,,-0.7620490569765762,,0.2863577863577864,0.5512566137566137,-0.2648988273988273,,0.41568791946308725,,,0.6040398450470392,,,0.4969381506429884,,,0.3755555555555556,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,0.8,,,0.9,,,0.88,
S-T153.1,1,1,0.16696749799101732,-0.22148042311841362,0.38844792110943094,,-0.18302872305512985,,,-0.6227416700786843,,0.5436958874458875,0.35105519480519476,0.19264069264069272,,0.35105519480519476,,,0.4085122797994085,,,0.4875,,,0.35105519480519476,,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,,0.0,,,0.0,,,1.0,,,1.0,,,1.0,,,0.0,,,0.0,,,0.4,,,0.6,,,0.49,
S-T154.1,1,1,0.010612522268417456,-0.0746151725663502,0.08522769483476765,,-0.0442212530039537,,,0.003012051608603068,,0.0,,,,0.7012195121951219,,,,,,,,,0.7012195121951219,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,1.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.01,
S-T158.1,1,1,0.046148556555913156,-0.23559489015133944,0.2817434467072526,,-0.2672535188595501,,,-0.6792176377399918,,0.46381578947368424,0.3407894736842105,0.12302631578947376,,0.3242258652094717,,,0.49582798459563543,,,,,,0.32264100507885596,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,0.6,,,0.6,,,0.77,
S-T159.1,1,1,-0.07653053410541173,0.08188333857886729,-0.15841387268427903,,-0.1571034004385332,,,0.19277130295059636,,0.48384,0.31616,0.16768,,0.22602739726027396,,,0.3439695550351288,,,,,,0.13865271419228253,,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,,0.0,,,1.0,,,1.0,,,1.0,,,1.0,,,0.0,,,0.5,,,0.8,,,0.5,,,0.9,
S-T159.2,1,1,0.3322828027516396,-0.409301763557459,0.7415845663090986,,-0.7604311778661854,,,-0.4562901866073002,,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,
S-T159.3,1,1,-0.09916112291382198,0.11851405406319168,-0.21767517697701366,,0.08386993809419936,,,0.38639562749670076,,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,
S-T159.4,1,1,-0.2623960042248348,0.2359011936518024,-0.4982971978766372,,0.4052157214549863,,,0.6933605939583705,,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,
